Name,Review,Rating,Sentiment Score
Cigar City Hunahpu's Imperial Stout - Double Barrel Aged,"Very very good stuff, enjoyed on tap at the brewery.  Nice chocolate and cinnamon, mocha, boozy, delicious",4.3,0.9265
Cigar City Hunahpu's Imperial Stout - Double Barrel Aged,Black with a brown head - Dark malt aroma with a good barrel wood aroma - Dark malt body with a good barrel and some spicy hints as well - The dark malt flavours with spicy wood flavours goes into the finish - This was real good,4.3,0.8689
Cigar City Hunahpu's Imperial Stout - Double Barrel Aged,"From backlog. Taster from bottle at bottleshare, Escondido, Ca. Black with beige head. Roasted malts, coffee, vanilla, cinnamon, nuts, barrel, rum, sweetness, chilli sting.",4.7,0.2263
Cigar City Hunahpu's Imperial Stout - Double Barrel Aged,"Batch 2 750ml bottle.  Pours a pitch black color that looks like thick motor oil and capped by a small tan layer of foam that shows good retention before settling into a thin film. Looks as menacing as ever like Hunaphu’s always did.  The aroma shows notes of dark chocolate, cinnamon, toasted nuts, and earthy chili peppers over a very dark roasted malt base with hints of old oak, and spicy rum notes.  I’m not getting much from the Apple brandy barrel.  The flavor follows suit with the dark chocolate, vanilla, and cinnamon up front and backed up by the earthy chili peppers that adds some heat on the back end. The barrel presence is minimal and there is some oxidation from the age, but the alcohol is fairly restrained.  Full bodied and fairly smooth with subtle carbonation that leads to a dark chocolate, cinnamon, and spicy chili peppers on the finish with some lingering notes of rum and oak.  Interesting enough for sure and the Huna are all still there but the barrels don’t really bring everything together like I was hoping for and the barrel expression isn’t quite as pronounced as I would like.  Nowhere close to the greatness that was Batch 1, but still a good imperial stout that is worth trying if you can finda bottle.",4.1,0.9794
Cigar City Hunahpu's Imperial Stout - Double Barrel Aged,Cigar city is brewing once again a great stout. However I would say that the aroma was a bit off. maybe was due to the transportation or a bottle fault.,3.7,0.4767
Cigar City Hunahpu's Imperial Stout - Double Barrel Aged,"Aroma is bold rum, chilies, and just a hint of brandy. After more than 3 years since bottling, the rum shows a large presence. The hint of brandy cannot be found over this rum. Texture is full with a moderate pepper heat after the swallow. Slight warming after the finish. Is this a huge bold stout? Of course it is.

 Was this a huge whale that I could not ever land? …. It was. Is it a tad overhyped?... You can judge for yourself. A buddy of mine paid a ludicrous amount of money so I could sample this. For that I am very grateful.",4.0,0.903
Cigar City Hunahpu's Imperial Stout - Double Barrel Aged,"Bottle shared at Alex's Birthday. Pours a pitch black with a small beige head that dissipates. Barrel-forward nose with rum and brandy alongside chocolate, coffee and cinnamon. Apple and cinnamon and rum, oak and coconut as it warms on the palate. Loads of cacao nib, melted chocolate and cinnamon. Great barrel flavor with everything being noticeable. ABV is there, but not overly boozy. Lingering oak, chocolate and cinnamon on the finish with rum and coconut.",4.4,0.5859
Cigar City Hunahpu's Imperial Stout - Double Barrel Aged,"(Cigar City Hunahpu's Imperial Stout - Double Barrel Aged) Bottle 750ml at home, served into a snifter.
Pitch black colour on the body, and a pour as thick as used motor oil. A very thin layer of dark brown foam on top, disappearing quickly.
Aroma of roasted malts and chocolate, cardamon, spices. Taste follows, quite sweet with lots of cocoa and chocolate, spices, not much of the chillies. Full body with a velvet-y mouthfeel. Great.",4.6,0.8718
Cigar City Hunahpu's Imperial Stout - Double Barrel Aged,"Aromat beczkowy z nutami wanilii,  cukru trzcinowego, winogron. Nuty risowe oczywiście plus alko. Barwa czarna,  nieprzejrzysta. Piana ciemno brązowa,  średniej wielkości i podobnie trwała. Smak umiarkowanie słodki z wyraźną nutą beczkową. Sporo wanilii, czekolady, papryczek, kakao, czekolady i alkoholu. Nieco przypraw. Smak dość ułożony. Goryczka umiarkowana,  przyjemna.  Pełnia wysoka, wysycenie poniżej średniej i wanilia z czekoladą na finiszu z wyraźną nutą alkoholową i papryczkową",4.4,0.0
Cigar City Hunahpu's Imperial Stout - Double Barrel Aged,"Bottle at Dougs, thanks man 

Pours black with a small tan head, light lacing. Dark malts, dark fruit, woody, cinnamon, vanilla and chocolate, mild bitterness 

Damn good",4.1,0.1027
Cigar City Hunahpu's Imperial Stout - Double Barrel Aged,"Cigar City Brewing - Double Barrel Hunahpu’s 2016

Imperial Stout With Cacao & Spices Added. 50% Aged In Rum Barrels, 50% Aged In Apple Brandy Barrels.

Alkohol: 11% obj.

Kolor: Czarny jak oczy rozwścieczonego boga ognia Hun-Hunaphu

Piana: Beżowa, skromna o drobno ziarnistej strukturze. 
Głośno syczy i opada do niewielkiego paseczka. Na krawędziach TeKu pozostają punktowe plamki. 

Zapach: Jest miazga! Aromat rozpieprza na maksa. Na początek rum i rodzynki macerowane w tym szlachetnym trunku. Potem cała gamma suszonych owoców, kandyzowane jabłka, śliwki, morele i winogrona.
Zaraz po tym potworny cios prosto w twarz od ziaren kakaowca, gęstej mlecznej czekolady i belgijskich pralin. 
Knock out zapewnia szereg elementów toffi, kawy, rodzynek, cukru trzcinowego i przypraw korzennych.
Przepiękny bukiet!

Smak: Niewiarygodny beczkowy profil. Euforię smaków rozpoczyna szlachetny rum o jego mocnym i bezkompromisowym smaku, pełnym przypaw korzennych i drewna. Następnie wkracza z wielką werwą beczka po jabłkowej Brandy (czyli jak domniemam po Calvadosie) nadając trunkowi posmak pieczonej szarlotki.
Kolejne warstwy bukietu smaków to lawina czekolady, toffi, pralin belgijskich, trzciny cukrowej, drewna, rodzynek i toffi.
Ostatnia prosta należy z całą pewnością do przypraw z których najbardziej wyróżnia się chilli, stawiając kropeczkę nad „i”, poszczypując w gardle. 
Alkohol jest obecny, rozgrzewa, trochę mąci w głowie, ale na szczęście nie ma ciepłego, rozpuszczalnikowego charakteru i nie wychodzi przed szereg.
Ciała Double Barrel Hunaphu’s nie brakuje.
Dostojny, szlachetny charakter trunku zapewni wiele minut udanej, owocnej degustacji.

Wysycenie: Niskie.

Podsumowanie:

Nareszcie!! Hunahpu’s (kilka roczników) - NIE! Bourbon Barrel Aged Hunahpu’s - NIE!
I dopiero Double Barrel Hunahpu’s - zdecydowanie TAK! 

Przecudowne piweczko dające tyle radości i satysfakcji z degustacji!
Głęboki profil smakowy i zapachowy, oszałamiające beczki po Rumie i Calvadosie.
Balans, głębia, różnorodność, klasa i szyk.

Najlepsze piwo w dorobku Cigar City Brewing!

⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️

Double Barrel Hunahpu’s 2016

Bottle Share @ Browariat, Katowice (12.10.2019)

Wciąż fajne, złożone piweczo. Cynamon w połączeniu z papryczkami chilli daje mocno pikantny finisz. Trochę jabłka, drewna, brandy,wanilii. 

Trochę gorzej niż za pierwszym razem 4.3",4.6,-0.9283
Cigar City Hunahpu's Imperial Stout - Double Barrel Aged,"Bottle. Pours Black with a tan head. Aroma of huge cinnamon, licorie, quite alot apple brandy, , cocoa, quite some Dark chocolate. Taste is loads of cinnamon, quite alot heat, chilies, green peppers, licorie and loads of cocoa. Sweet a fine fine sipper but Way to mamy spices",3.6,0.5346
Cigar City Hunahpu's Imperial Stout - Double Barrel Aged,"Bottle 750 ml at Arrogant tasting, courtesy of Italian friends. 2016 version. Fantastic, so intense, chocolate, roasted malts, cocoa, oily, some brandy, dark fruit, apple, very complex. Smooth. Warming. Full bodied. Beautiful.",4.9,0.9101
Cigar City Hunahpu's Imperial Stout - Double Barrel Aged,"Black color with dark mocha head. Aroma is really spice forward with lots of cinnamon, rum and booze. Taste is desserty with fudge, chili, cinnamon and some heat on the finish. Full bodied, smooth mouthfeel. Quite nice but not such a huge step ahead of the regular.",4.4,-0.1018
Cigar City Hunahpu's Imperial Stout - Double Barrel Aged,"Rami Rami is drinking a Double Barrel Hunahpu's 2013 by Cigar City Brewing at Warszawski Festiwal Piwa

Mega fajna beczka, w uscie mega fajna slodycz, waniliny na maksa, ale smak> aromat. Sporo ciala. Cukierek cynamonowy. 4.6? Finisz ciut drazniacy

Rami Rami is drinking a Double Barrel Hunahpu's (2016) by Cigar City Brewing at garwolińska

Fajne, smaczne, dobre, interesujace, ciekawe, sympatyczne. A powazniej to jakis taki mocno wytrawno palony rocznik, duzo mniej beczki niz w 2013... 

Rami Rami is drinking a Sun Mosaic by Dugges Bryggeri at Mikkeller Bar Warsaw

Utlenione wchuj, slodowe, karmelkowoxiasteczkowe... no ej... i jeszcze jakas taka dluga tepa goryczka... gwiazdki ciut w gore za towarzystwo mega schabowego ;)

usrednienie ocen:

2013 - 4.6, 4.4

2016 - 4.2, 4.0",4.3,-0.1027
Cigar City Hunahpu's Imperial Stout - Double Barrel Aged,"Tasted from bottle. Pours black with beige head. Tasted against regular 16 Huna and 17 Bourbon BA Huna. Aroma of cinnamon, rum, almost a little nutty, some fruity notes and apple. Moderate to heavily sweet with mild bitterness. Lots of cinnamon, caramel, toffee, some chocolate and finishes with a moderate chili burn. You do get some rum barrel sweetness and just a hint of brandy. More intense and complex than the Huna and Bourbon Huna. Excellent!

---Rated via Beer Buddy for iPhone",4.5,0.8436
Cigar City Hunahpu's Imperial Stout - Double Barrel Aged,"Bottle shared by Wickedestman, many thanks! Pitch black, viscous with beige head. Leathery with booze, apple brandy, cinnamon sticks and coconut shavings. Some chili heat in the finish.",4.0,0.68
Cigar City Hunahpu's Imperial Stout - Double Barrel Aged,"(bottle, nochmals vielen dank stefan!) deepest black colour with a deep ruby-brown head. aroma of brown sugar and cherry schnaps, with some notes of vanilla icing, dripping sachertorte, walnuts and chocolate liqueur. flavour is toasted malts, yeast slurry and dark doughy malts, with lots of fudge, some earth, chilli, puréed hazelnuts and a rather dry soy sauce finish. ethanol is wonderfully concealed. heavy-bodied with soft carbonation.",4.3,0.636
Cigar City Hunahpu's Imperial Stout - Double Barrel Aged,"Sample. Black, holographic red-brown lace. Extremely rich broad roast, chocolate, chilli, melted praline, peanuts. Still decadent sweets on the palate, dry chocolate, chili, wood, M&M's, almond cream, cinnamon, Apple brandy retronasal. Crazy shit.",4.5,0.2716
Cigar City Hunahpu's Imperial Stout - Double Barrel Aged,"Bottle, from a trade with dzudohonor. Pours black with a dark brown head. Aroma is apple brandy, rum, pineapple, coconut, booze. Body is heavy, strong and super spicy as well as boozy. Strong and intense, pineapple, rum and brandy. Feels like a tryhard. Manages quite well but I'm not quite as convinced as a #4 overall should do.",4.1,0.6908
Cigar City Hunahpu's Imperial Stout - Double Barrel Aged,"Bottle, many thanks anstei & dzudohonor! Black color with beige head. Aroma is cinnamon, apple brandy funk, cocoa, vanilla, rum. Taste is hot chocolate, cinnamon, chili. Lots of cinnamon stick in the back, pepperoni aftertaste. Silky mouthfeel with medium carbonation. Amazing beer, but I think I like regular Hunahpu better - this is more edgy though. It gets better and better with every sip!",4.5,0.9625
Cigar City Hunahpu's Imperial Stout - Double Barrel Aged,"W aromacie gorzka czekolada, bombonierka, papryczki, nuty beczkowe, nuty rumu. W smaku półsłodkie, lekko ostre. Na finiszu praliny, lekka paloność, znów przyjemne papryczki i delikatny cynamon. Alkohol szlachetny, gładkie, bardzo intensywne, dużo ciała, bardzo dobrze ułożone. Świetne piwo.",4.6,0.0
